Stkcd,Reptdt,Lev,Cash
300217,2017/12/31,0.302913,-0.078526
300731,2017/12/31,0.098465,
300725,2017/12/31,0.112446,
300535,2017/12/31,0.086102,0.237947
300638,2017/12/31,0.400298,
300458,2017/12/31,0.118804,0.288672
300220,2017/12/31,0.287174,0.003442
300577,2017/12/31,0.496093,0.404948
300368,2017/12/31,0.333468,-0.18133
300120,2017/12/31,0.298034,0.039582
300669,2017/12/31,0.08926,
300736,2017/12/31,0.261213,
300017,2017/12/31,0.223136,0.355141
300078,2017/12/31,0.272123,0.217984
300343,2017/12/31,0.270496,0.346401
300389,2017/12/31,0.417669,0.264306
300500,2017/12/31,0.213852,0.391055
300440,2017/12/31,0.288189,0.173205
300735,2017/12/31,0.135227,
300255,2017/12/31,0.310097,0.167532
300713,2017/12/31,0.217836,
300132,2017/12/31,0.234788,-0.031181
300546,2017/12/31,0.32559,0.236166
300514,2017/12/31,0.372891,
300228,2017/12/31,0.560236,0.008706
300503,2017/12/31,0.3277,0.101506
300631,2017/12/31,0.228733,-0.429801
300487,2017/12/31,0.228642,0.360384
300611,2017/12/31,0.213737,0.087226
300691,2017/12/31,0.358434,
300379,2017/12/31,0.073533,0.716484
300197,2017/12/31,0.68682,-0.084935
300697,2017/12/31,0.356484,
300668,2017/12/31,0.108708,
300554,2017/12/31,0.165076,
300671,2017/12/31,0.282105,
300224,2017/12/31,0.217792,0.064583
300469,2017/12/31,0.642628,0.013892
300537,2017/12/31,0.209511,0.11443
300519,2017/12/31,0.089334,1.915317
300489,2017/12/31,0.295309,-0.154214
300432,2017/12/31,0.267918,-0.171704
300258,2017/12/31,0.302796,0.551719
300285,2017/12/31,0.345713,0.161453
300484,2017/12/31,0.369881,0.188708
300508,2017/12/31,0.084247,1.289246
300592,2017/12/31,0.526954,-0.009255
300125,2017/12/31,0.429489,0.00787
300207,2017/12/31,0.763765,-0.018972
300738,2017/12/31,0.325917,
300363,2017/12/31,0.491159,0.199611
300626,2017/12/31,0.472361,
300211,2017/12/31,0.133071,0.33155
300112,2017/12/31,0.195259,0.288194
300732,2017/12/31,0.356676,
300395,2017/12/31,0.220392,0.491808
300319,2017/12/31,0.377,0.174987
300578,2017/12/31,0.197305,0.401528
300295,2017/12/31,0.219698,-1.801614
300632,2017/12/31,0.252601,
300651,2017/12/31,0.277149,
300513,2017/12/31,0.288138,-0.260234
300348,2017/12/31,0.259266,-0.023499
300235,2017/12/31,0.043104,0.156403
300624,2017/12/31,0.211308,
300447,2017/12/31,0.14292,0.21065
300444,2017/12/31,0.49476,0.035585
300370,2017/12/31,0.628335,-0.205357
300051,2017/12/31,0.311873,0.137796
300448,2017/12/31,0.136388,0.588577
300136,2017/12/31,0.478675,0.391481
300257,2017/12/31,0.434875,0.086085
300380,2017/12/31,0.281433,0.076058
300739,2017/12/31,0.468928,
300264,2017/12/31,0.401945,-0.342498
300648,2017/12/31,0.203185,
300080,2017/12/31,0.615398,-0.051771
300560,2017/12/31,0.179301,-0.167445
300412,2017/12/31,0.324312,-0.082636
300472,2017/12/31,0.463111,0.033297
300039,2017/12/31,0.117273,0.765766
300195,2017/12/31,0.251889,0.009645
300642,2017/12/31,0.042033,
300020,2017/12/31,0.445596,-0.083538
300113,2017/12/31,0.197784,0.831936
300134,2017/12/31,0.243965,0.058292
300277,2017/12/31,0.283104,0.089196
300290,2017/12/31,0.326986,0.067602
300167,2017/12/31,0.421946,-0.106846
300625,2017/12/31,0.198075,
300402,2017/12/31,0.529768,0.051284
300338,2017/12/31,0.291087,0.633121
300321,2017/12/31,0.178406,0.218747
300553,2017/12/31,0.087082,-0.076064
300573,2017/12/31,0.181962,0.202108
300622,2017/12/31,0.135032,
300439,2017/12/31,0.465525,-0.071695
300119,2017/12/31,0.255779,0.156392
300415,2017/12/31,0.537062,0.131607
300333,2017/12/31,0.036024,0.762767
300045,2017/12/31,0.270943,-0.235158
300726,2017/12/31,0.05365,
300281,2017/12/31,0.22168,0.070935
300501,2017/12/31,0.107322,0.665118
300067,2017/12/31,0.118198,0.228495
300600,2017/12/31,0.16468,0.02934
300141,2017/12/31,0.4089,-0.148077
300676,2017/12/31,0.16704,
300261,2017/12/31,0.386833,0.274888
300612,2017/12/31,0.203448,-0.236615
300636,2017/12/31,0.117928,
300555,2017/12/31,0.220033,-0.311055
300408,2017/12/31,0.201615,0.873085
300418,2017/12/31,0.265224,0.330739
300478,2017/12/31,0.589158,0.025103
300481,2017/12/31,0.184991,0.463683
300200,2017/12/31,0.158898,0.269794
300606,2017/12/31,0.150667,0.736443
300243,2017/12/31,0.418306,0.168352
300703,2017/12/31,0.277605,
300095,2017/12/31,0.474965,-0.011877
300670,2017/12/31,0.220915,
300288,2017/12/31,0.169213,0.321645
300170,2017/12/31,0.219892,-0.039781
300280,2017/12/31,0.404757,-0.09103
300162,2017/12/31,0.175604,0.003755
300351,2017/12/31,0.138212,-0.085166
300582,2017/12/31,0.371391,0.082416
300434,2017/12/31,0.18377,0.527151
300497,2017/12/31,0.459762,0.293303
300388,2017/12/31,0.726086,-0.086673
300510,2017/12/31,0.225431,0.076313
300411,2017/12/31,0.106863,0.146722
300470,2017/12/31,0.18071,0.308118
300032,2017/12/31,0.430234,-0.030525
300332,2017/12/31,0.560432,-0.013676
300456,2017/12/31,0.436632,0.088692
300088,2017/12/31,0.413153,0.18116
300317,2017/12/31,0.450597,0.020082
300695,2017/12/31,0.177949,
300431,2017/12/31,0.648626,-0.27058
300737,2017/12/31,0.433073,
300347,2017/12/31,0.213268,0.479875
300463,2017/12/31,0.270744,0.114117
300072,2017/12/31,0.586404,-0.026293
300475,2017/12/31,0.202541,0.295981
300006,2017/12/31,0.371287,0.067189
300184,2017/12/31,0.31385,0.017831
300729,2017/12/31,0.373414,
300360,2017/12/31,0.193995,0.489966
300679,2017/12/31,0.082256,
300008,2017/12/31,0.402612,-0.081587
300521,2017/12/31,0.095098,0.675508
300053,2017/12/31,0.249985,0.224058
300542,2017/12/31,0.246175,-0.002748
300707,2017/12/31,0.247515,
300335,2017/12/31,0.552434,0.144754
300654,2017/12/31,0.332051,
300158,2017/12/31,0.27001,0.024646
300303,2017/12/31,0.441311,0.036484
300417,2017/12/31,0.086439,1.122246
300015,2017/12/31,0.412418,0.535409
300580,2017/12/31,0.167814,0.494629
300180,2017/12/31,0.264448,0.120378
300390,2017/12/31,0.179886,0.455658
300250,2017/12/31,0.089364,0.816945
300435,2017/12/31,0.415714,0.057869
300070,2017/12/31,0.564368,0.121952
300174,2017/12/31,0.497505,0.168847
300461,2017/12/31,0.649436,-0.059827
300396,2017/12/31,0.235907,0.502646
300251,2017/12/31,0.288587,-0.011668
300210,2017/12/31,0.447016,-0.046737
300219,2017/12/31,0.437886,0.062583
300077,2017/12/31,0.145377,-0.294904
300410,2017/12/31,0.287865,-0.004205
300157,2017/12/31,0.440899,-0.08144
300262,2017/12/31,0.514787,-0.219088
300730,2017/12/31,0.360882,
300340,2017/12/31,0.588049,-0.068744
300040,2017/12/31,0.506835,-0.153788
300031,2017/12/31,0.266561,0.480419
300675,2017/12/31,0.392077,
300168,2017/12/31,0.648529,-0.052651
300407,2017/12/31,0.510727,-0.064815
300551,2017/12/31,0.236375,0.072689
300666,2017/12/31,0.355052,
300133,2017/12/31,0.441192,0.150143
300203,2017/12/31,0.455516,0.022901
300336,2017/12/31,0.412317,0.158056
300657,2017/12/31,0.692724,
300583,2017/12/31,0.156781,0.033494
300089,2017/12/31,0.330389,0.15278
300645,2017/12/31,0.318056,
300468,2017/12/31,0.194379,0.261981
300661,2017/12/31,0.191283,
300165,2017/12/31,0.251469,0.180565
300693,2017/12/31,0.270635,
300587,2017/12/31,0.121803,-0.139768
300712,2017/12/31,0.276019,
300386,2017/12/31,0.157023,0.386066
300236,2017/12/31,0.138641,0.456811
300387,2017/12/31,0.331773,0.093877
300391,2017/12/31,0.525695,0.054857
300279,2017/12/31,0.462146,-0.022976
300571,2017/12/31,0.51688,0.674965
300471,2017/12/31,0.399215,-0.149887
300718,2017/12/31,0.07708,
300054,2017/12/31,0.069763,0.866907
300494,2017/12/31,0.052611,1.123017
300549,2017/12/31,0.346529,0.105297
300272,2017/12/31,0.342743,0.034317
300159,2017/12/31,0.293811,-0.047592
300287,2017/12/31,0.194612,0.103397
300137,2017/12/31,0.220323,0.505767
300660,2017/12/31,0.30473,
300688,2017/12/31,0.175002,
300637,2017/12/31,0.131532,
300473,2017/12/31,0.607782,0.027537
300649,2017/12/31,0.138605,
300206,2017/12/31,0.122899,0.546484
300727,2017/12/31,0.238865,
300409,2017/12/31,0.500409,-0.051358
300109,2017/12/31,0.335041,0.127861
300025,2017/12/31,0.734056,0.031825
300680,2017/12/31,0.265181,
300663,2017/12/31,0.402534,
300621,2017/12/31,0.617589,
300166,2017/12/31,0.12733,0.281481
300182,2017/12/31,0.351469,0.109548
300142,2017/12/31,0.39457,-0.022288
300490,2017/12/31,0.457243,-0.017243
300234,2017/12/31,0.174507,0.273167
300438,2017/12/31,0.45151,-0.005399
300457,2017/12/31,0.602604,-0.030981
300588,2017/12/31,0.627461,-0.1551
300085,2017/12/31,0.390658,-0.102132
300698,2017/12/31,0.332496,
300384,2017/12/31,0.247113,0.053668
300706,2017/12/31,0.255925,
300274,2017/12/31,0.567755,0.114674
300291,2017/12/31,0.112208,0.092136
300108,2017/12/31,0.38226,0.050029
300696,2017/12/31,0.088005,
300326,2017/12/31,0.2423,0.285723
300369,2017/12/31,0.238094,0.089929
300356,2017/12/31,0.432909,-0.013709
300464,2017/12/31,0.505474,0.101595
300585,2017/12/31,0.288731,0.251394
300011,2017/12/31,0.392881,0.0539
300265,2017/12/31,0.531813,0.164648
300597,2017/12/31,0.246216,0.033297
300419,2017/12/31,0.183982,0.32978
300086,2017/12/31,0.141016,0.057495
300672,2017/12/31,0.116266,
300082,2017/12/31,0.501193,0.049623
300249,2017/12/31,0.61637,-0.059725
300221,2017/12/31,0.343742,0.010036
300069,2017/12/31,0.406211,0.214186
300702,2017/12/31,0.388765,
300641,2017/12/31,0.153334,
300710,2017/12/31,0.124378,
300530,2017/12/31,0.087352,0.792981
300486,2017/12/31,0.425666,0.228794
300214,2017/12/31,0.082248,0.384468
300603,2017/12/31,0.691468,0.020183
300358,2017/12/31,0.413795,0.110363
300720,2017/12/31,0.076972,
300246,2017/12/31,0.307596,0.337534
300640,2017/12/31,0.165398,
300352,2017/12/31,0.111392,-0.39779
300318,2017/12/31,0.410516,-0.112414
300665,2017/12/31,0.258551,
300300,2017/12/31,0.367306,0.183944
300075,2017/12/31,0.328717,-0.037679
300615,2017/12/31,0.133375,0.474526
300399,2017/12/31,0.211328,0.003851
300433,2017/12/31,0.529807,0.290857
300442,2017/12/31,0.404759,0.037453
300522,2017/12/31,0.072387,0.876132
300345,2017/12/31,0.236107,0.063728
300183,2017/12/31,0.117548,0.916248
300723,2017/12/31,0.25201,
300099,2017/12/31,0.079602,0.512163
300058,2017/12/31,0.620787,-0.011778
300533,2017/12/31,0.125869,0.095681
300129,2017/12/31,0.298424,0.07526
300385,2017/12/31,0.458569,0.045093
300079,2017/12/31,0.171848,0.552705
300608,2017/12/31,0.322178,-0.057038
300035,2017/12/31,0.248902,0.012792
300061,2017/12/31,0.183383,0.609008
300462,2017/12/31,0.288046,0.044021
300609,2017/12/31,0.137308,0.868809
300709,2017/12/31,0.197331,
300098,2017/12/31,0.315676,0.065696
300467,2017/12/31,0.160319,0.202042
300048,2017/12/31,0.435598,-0.031707
300518,2017/12/31,0.258192,0.173496
300566,2017/12/31,0.587114,0.051924
300312,2017/12/31,0.405596,-0.032105
300267,2017/12/31,0.05391,1.887058
300667,2017/12/31,0.217652,
300175,2017/12/31,0.077933,0.507037
300151,2017/12/31,0.131826,0.349667
300425,2017/12/31,0.387461,0.067429
300005,2017/12/31,0.20111,-0.213332
300581,2017/12/31,0.19735,-0.352255
300355,2017/12/31,0.685528,0.067257
300030,2017/12/31,0.448001,0.21912
300337,2017/12/31,0.428907,-0.05852
300359,2017/12/31,0.222787,0.098994
300191,2017/12/31,0.061808,0.745579
300209,2017/12/31,0.227716,0.142897
300628,2017/12/31,0.049243,
300565,2017/12/31,0.324905,0.461965
300605,2017/12/31,0.317193,-0.39563
300093,2017/12/31,0.4196,-0.101529
300599,2017/12/31,0.256116,0.388113
300607,2017/12/31,0.341163,0.022935
300382,2017/12/31,0.221024,0.010388
300512,2017/12/31,0.332968,0.187801
300028,2017/12/31,0.441759,-0.242816
300198,2017/12/31,0.428615,-0.103837
300502,2017/12/31,0.22437,-0.282462
300148,2017/12/31,0.104601,0.419601
300452,2017/12/31,0.249357,0.459704
300292,2017/12/31,0.220593,0.104526
300550,2017/12/31,0.257455,0.31791
300289,2017/12/31,0.18743,0.369435
300543,2017/12/31,0.406321,0.306843
300126,2017/12/31,0.190816,0.228192
300096,2017/12/31,0.597947,-0.001031
300652,2017/12/31,0.26835,
300097,2017/12/31,0.225985,-0.073925
300298,2017/12/31,0.164293,1.040353
300602,2017/12/31,0.332248,0.312287
300601,2017/12/31,0.515535,0.153555
300504,2017/12/31,0.568958,
300084,2017/12/31,0.397663,0.049745
300716,2017/12/31,0.237829,
300689,2017/12/31,0.112141,
300499,2017/12/31,0.425134,-0.061977
300465,2017/12/31,0.51119,-0.089411
300686,2017/12/31,0.246424,
300100,2017/12/31,0.567995,0.073164
300139,2017/12/31,0.257791,0.234231
300276,2017/12/31,0.469006,0.027562
300307,2017/12/31,0.220652,0.180846
300152,2017/12/31,0.593475,-0.061661
300488,2017/12/31,0.161718,0.755484
300081,2017/12/31,0.041141,-0.763967
300733,2017/12/31,0.432493,
300065,2017/12/31,0.22619,0.316364
300187,2017/12/31,0.471144,-0.110314
300189,2017/12/31,0.17312,0.495821
300526,2017/12/31,0.384593,0.308891
300477,2017/12/31,0.512771,0.056535
300687,2017/12/31,0.137815,
300426,2017/12/31,0.622216,-0.102293
300721,2017/12/31,0.298873,
300010,2017/12/31,0.316453,-0.069675
300232,2017/12/31,0.58163,0.062477
300311,2017/12/31,0.509583,0.305787
300711,2017/12/31,0.123635,
300561,2017/12/31,0.112322,0.113144
300208,2017/12/31,0.506171,-0.081509
300177,2017/12/31,0.232952,0.232711
300153,2017/12/31,0.345197,-0.10377
300055,2017/12/31,0.268177,0.257649
300050,2017/12/31,0.206383,0.397653
300123,2017/12/31,0.28628,-0.007876
300364,2017/12/31,0.09803,0.799774
300362,2017/12/31,0.642095,0.010114
300354,2017/12/31,0.130056,0.5999
300344,2017/12/31,0.514417,0.046675
300253,2017/12/31,0.283737,0.080056
300422,2017/12/31,0.669972,-0.076931
300405,2017/12/31,0.480793,-0.07001
300377,2017/12/31,0.060969,-0.797887
300366,2017/12/31,0.199655,0.000693
300604,2017/12/31,0.222842,
300591,2017/12/31,0.552056,-0.522647
300576,2017/12/31,0.194007,0.197974
300540,2017/12/31,0.315809,-0.07753
300531,2017/12/31,0.260451,0.380244
300525,2017/12/31,0.369934,0.322491
300678,2017/12/31,0.23846,
300613,2017/12/31,0.121461,
300155,2017/12/31,0.225057,-0.061742
300515,2017/12/31,0.174087,0.27906
300460,2017/12/31,0.386199,0.333257
300160,2017/12/31,0.38475,0.294895
300118,2017/12/31,0.543632,0.056882
300042,2017/12/31,0.045317,0.539603
300004,2017/12/31,0.185745,-0.249934
300247,2017/12/31,0.205747,-0.152529
300231,2017/12/31,0.468883,-0.064151
300230,2017/12/31,0.332939,0.240714
300201,2017/12/31,0.424577,-0.011256
300179,2017/12/31,0.179253,1.33528
300171,2017/12/31,0.293182,0.01688
300527,2017/12/31,0.370189,0.05163
300145,2017/12/31,0.522116,0.184614
300268,2017/12/31,0.667138,-0.128442
300404,2017/12/31,0.279042,0.210278
300610,2017/12/31,0.160537,0.324648
300283,2017/12/31,0.604133,-0.01513
300423,2017/12/31,0.332007,0.121735
300350,2017/12/31,0.309268,0.042847
300091,2017/12/31,0.589594,-0.14945
300062,2017/12/31,0.578257,-0.099625
300254,2017/12/31,0.360478,0.078239
300294,2017/12/31,0.323011,-0.032345
300266,2017/12/31,0.586155,-0.210472
300449,2017/12/31,0.326642,-0.475873
300297,2017/12/31,0.506672,0.007351
300293,2017/12/31,0.641709,-0.078444
300397,2017/12/31,0.189519,0.283746
300124,2017/12/31,0.367149,0.155761
300163,2017/12/31,0.320902,0.026778
300315,2017/12/31,0.129841,0.417535
300392,2017/12/31,0.697399,-0.049795
300664,2017/12/31,0.414143,
300306,2017/12/31,0.104296,0.252329
300094,2017/12/31,0.504365,-0.234418
300002,2017/12/31,0.257725,0.28598
300013,2017/12/31,0.342155,-0.01637
300111,2017/12/31,0.51293,0.142398
300116,2017/12/31,0.861357,-0.104445
300022,2017/12/31,0.804666,0.088617
300506,2017/12/31,0.5435,-0.389598
300076,2017/12/31,0.117235,0.423329
300299,2017/12/31,0.480471,0.154765
300083,2017/12/31,0.498475,-0.034985
300071,2017/12/31,0.756774,-0.04111
300496,2017/12/31,0.508317,0.169016
300012,2017/12/31,0.278296,0.425791
300176,2017/12/31,0.581952,0.725297
300104,2017/12/31,1.037239,-0.130992
300482,2017/12/31,0.297867,0.514936
300135,2017/12/31,0.607442,0.203911
300323,2017/12/31,0.603633,0.109246
300049,2017/12/31,0.228154,0.219004
300169,2017/12/31,0.428501,0.01339
300331,2017/12/31,0.239195,0.110435
300090,2017/12/31,0.714011,-0.255822
300269,2017/12/31,0.412065,0.110142
300156,2017/12/31,0.609803,-0.399745
300063,2017/12/31,0.447143,0.078978
300043,2017/12/31,0.562711,0.092457
300216,2017/12/31,0.839223,-0.415045
300619,2018/12/31,0.555494,0.079476
300125,2018/12/31,0.385251,-0.028305
300748,2018/12/31,0.464905,
300700,2018/12/31,0.461568,0.009999
300632,2018/12/31,0.479532,0.263545
300487,2018/12/31,0.478631,0.034687
300751,2018/12/31,0.580113,
300398,2018/12/31,0.358386,0.166115
300260,2018/12/31,0.621686,0.188704
300132,2018/12/31,0.24224,0.157144
300602,2018/12/31,0.381029,0.101955
300623,2018/12/31,0.134752,1.489486
300285,2018/12/31,0.204317,0.344315
300220,2018/12/31,0.274891,0.299221
300545,2018/12/31,0.490755,-0.193138
300617,2018/12/31,0.192466,0.285338
300586,2018/12/31,0.358093,0.252952
300016,2018/12/31,0.064349,2.273991
300146,2018/12/31,0.296462,0.694646
300613,2018/12/31,0.130383,0.719266
300204,2018/12/31,0.113378,0.450156
300722,2018/12/31,0.165566,0.200098
300638,2018/12/31,0.552941,-0.022317
300657,2018/12/31,0.75694,0.230276
300423,2018/12/31,0.579097,-0.229891
300455,2018/12/31,0.391114,0.091946
300591,2018/12/31,0.529112,-0.152584
300690,2018/12/31,0.147396,0.631768
300692,2018/12/31,0.523871,-0.366183
300042,2018/12/31,0.043834,1.395754
300723,2018/12/31,0.270456,0.558052
300741,2018/12/31,0.054608,
300395,2018/12/31,0.242058,0.319114
300107,2018/12/31,0.089343,2.361581
300024,2018/12/31,0.337288,0.019434
300568,2018/12/31,0.568347,0.153764
300114,2018/12/31,0.267877,0.145916
300536,2018/12/31,0.530887,0.25828
300193,2018/12/31,0.121462,0.439047
300590,2018/12/31,0.186069,0.617248
300534,2018/12/31,0.074095,0.160239
300453,2018/12/31,0.262395,0.385082
300753,2018/12/31,0.10838,
300025,2018/12/31,0.616714,0.10431
300121,2018/12/31,0.187857,0.758799
300525,2018/12/31,0.371083,0.264131
300556,2018/12/31,0.409227,0.060218
300249,2018/12/31,0.66055,0.01383
300037,2018/12/31,0.354179,0.251137
300501,2018/12/31,0.241535,0.180956
300211,2018/12/31,0.088786,0.973773
300263,2018/12/31,0.364745,0.110715
300637,2018/12/31,0.123615,1.767796
300201,2018/12/31,0.513307,0.095391
300374,2018/12/31,0.443064,-0.248182
300439,2018/12/31,0.506234,0.193937
300179,2018/12/31,0.222231,0.537022
300559,2018/12/31,0.190343,0.684566
300017,2018/12/31,0.272757,0.265058
300034,2018/12/31,0.265846,0.108474
300041,2018/12/31,0.267744,0.100703
300081,2018/12/31,0.245347,0.009033
300450,2018/12/31,0.591444,-0.010838
300652,2018/12/31,0.485514,0.18776
300421,2018/12/31,0.242998,0.143294
300345,2018/12/31,0.277667,0.139405
300575,2018/12/31,0.460212,0.321435
300458,2018/12/31,0.128051,-0.23348
300491,2018/12/31,0.198171,-0.252477
300365,2018/12/31,0.267682,-0.060464
300403,2018/12/31,0.181081,0.435961
300052,2018/12/31,0.377009,-0.013349
300188,2018/12/31,0.2529,0.08802
300242,2018/12/31,0.519446,-0.399403
300579,2018/12/31,0.455916,0.284676
300435,2018/12/31,0.4257,0.178754
300414,2018/12/31,0.144584,0.149016
300148,2018/12/31,0.169778,0.255006
300054,2018/12/31,0.059442,1.171631
300401,2018/12/31,0.051395,2.548663
300101,2018/12/31,0.287614,0.226118
300596,2018/12/31,0.455152,0.047057
300224,2018/12/31,0.27929,0.144626
300103,2018/12/31,0.119164,-0.165148
300393,2018/12/31,0.572141,0.003168
300529,2018/12/31,0.160842,1.198469
300218,2018/12/31,0.490975,0.202533
300379,2018/12/31,0.300119,0.349494
300685,2018/12/31,0.075734,1.736085
300240,2018/12/31,0.481727,0.067392
300138,2018/12/31,0.481641,-0.039209
300699,2018/12/31,0.201999,0.362185
300298,2018/12/31,0.12567,0.982064
300445,2018/12/31,0.098925,0.897315
300629,2018/12/31,0.267796,-0.350267
300378,2018/12/31,0.450353,0.139806
300296,2018/12/31,0.467457,0.118529
300092,2018/12/31,0.330265,0.146908
300507,2018/12/31,0.163242,0.060883
300346,2018/12/31,0.175146,0.709602
300485,2018/12/31,0.074287,0.864439
300322,2018/12/31,0.6384,0.319463
300105,2018/12/31,0.158534,0.233776
300176,2018/12/31,0.528175,0.155654
300357,2018/12/31,0.059053,3.769952
300531,2018/12/31,0.374964,-0.081639
300738,2018/12/31,0.471547,-0.194231
300184,2018/12/31,0.292327,0.033586
300161,2018/12/31,0.43638,0.131553
300624,2018/12/31,0.159014,0.973371
300144,2018/12/31,0.104346,1.369488
300358,2018/12/31,0.425929,0.119911
300066,2018/12/31,0.10591,0.188015
300127,2018/12/31,0.055794,1.675359
300007,2018/12/31,0.601654,0.195033
300320,2018/12/31,0.421898,0.025688
300715,2018/12/31,0.523939,-0.06338
300259,2018/12/31,0.193885,0.321178
300406,2018/12/31,0.087156,1.24594
300645,2018/12/31,0.37591,0.020393
300639,2018/12/31,0.091033,0.777047
300115,2018/12/31,0.535549,0.14451
300522,2018/12/31,0.092804,0.948041
300480,2018/12/31,0.122416,0.085936
300416,2018/12/31,0.398976,0.149198
300732,2018/12/31,0.463752,-0.030313
300726,2018/12/31,0.057987,-0.432334
300570,2018/12/31,0.173128,0.207619
300183,2018/12/31,0.119495,0.555958
300304,2018/12/31,0.124337,0.418394
300476,2018/12/31,0.448741,0.260328
300233,2018/12/31,0.226715,0.325387
300047,2018/12/31,0.32987,-0.06899
300213,2018/12/31,0.364404,0.005251
300045,2018/12/31,0.196932,0.015277
300003,2018/12/31,0.564089,0.210027
300675,2018/12/31,0.475958,0.127464
300009,2018/12/31,0.204142,0.569517
300194,2018/12/31,0.139453,0.479338
300437,2018/12/31,0.572933,0.043047
300678,2018/12/31,0.225673,-0.077335
300215,2018/12/31,0.444981,0.345155
300229,2018/12/31,0.283492,0.556187
300228,2018/12/31,0.531628,0.116971
300659,2018/12/31,0.23886,0.073632
300286,2018/12/31,0.215792,0.416888
300244,2018/12/31,0.559051,0.071739
300542,2018/12/31,0.460589,0.063091
300653,2018/12/31,0.094158,1.509769
300658,2018/12/31,0.370369,0.108092
300724,2018/12/31,0.498779,
300190,2018/12/31,0.483676,0.08363
300391,2018/12/31,0.313111,0.162457
300140,2018/12/31,0.639935,-0.041351
300681,2018/12/31,0.469638,0.055568
300019,2018/12/31,0.253302,0.279751
300336,2018/12/31,0.374385,-0.076284
300303,2018/12/31,0.402663,0.054028
300274,2018/12/31,0.578491,0.018158
300248,2018/12/31,0.306353,0.046705
300538,2018/12/31,0.300828,0.099753
300078,2018/12/31,0.34385,-0.002288
300635,2018/12/31,0.327157,-0.012434
300682,2018/12/31,0.363214,0.004237
300328,2018/12/31,0.319292,-0.017297
300584,2018/12/31,0.268529,0.470974
300725,2018/12/31,0.212086,1.422182
300630,2018/12/31,0.203526,0.500372
300067,2018/12/31,0.138771,0.040857
300436,2018/12/31,0.3421,0.04591
300492,2018/12/31,0.219757,1.07132
300091,2018/12/31,0.577668,-0.012945
300615,2018/12/31,0.144219,-0.093227
300457,2018/12/31,0.415528,0.03884
300494,2018/12/31,0.113152,0.008195
300609,2018/12/31,0.135949,0.271331
300655,2018/12/31,0.504596,0.073045
300018,2018/12/31,0.124646,0.25503
300205,2018/12/31,0.386826,-0.015603
300749,2018/12/31,0.264493,
300164,2018/12/31,0.37216,0.225517
300452,2018/12/31,0.213965,0.470167
300481,2018/12/31,0.158435,0.518545
300327,2018/12/31,0.158423,0.589382
300026,2018/12/31,0.121279,0.4249
300547,2018/12/31,0.187458,0.594071
300577,2018/12/31,0.518628,0.238838
300595,2018/12/31,0.118335,1.162544
300080,2018/12/31,0.615053,0.056298
300671,2018/12/31,0.366846,0.011414
300122,2018/12/31,0.386081,0.308397
300076,2018/12/31,0.084701,0.096955
300429,2018/12/31,0.126402,0.552102
300572,2018/12/31,0.378301,-0.017751
300668,2018/12/31,0.147775,0.46142
300583,2018/12/31,0.28238,-0.636951
300515,2018/12/31,0.218844,0.27539
300761,2018/12/31,0.271239,
300394,2018/12/31,0.103012,1.341156
300719,2018/12/31,0.18659,-0.545352
300620,2018/12/31,0.323351,0.166801
300196,2018/12/31,0.19438,0.308573
300746,2018/12/31,0.21218,
300342,2018/12/31,0.297957,0.390729
300541,2018/12/31,0.411706,0.153981
300673,2018/12/31,0.171409,0.777799
300316,2018/12/31,0.332163,0.074931
300129,2018/12/31,0.361495,0.189273
300330,2018/12/31,0.311591,-0.250809
300385,2018/12/31,0.528925,0.097822
300057,2018/12/31,0.560169,0.1229
300443,2018/12/31,0.054688,-1.315613
300610,2018/12/31,0.145227,0.533448
300349,2018/12/31,0.229689,0.417273
300430,2018/12/31,0.227823,0.033839
300580,2018/12/31,0.183843,0.487869
300036,2018/12/31,0.315165,0.195103
300389,2018/12/31,0.398828,0.291607
300498,2018/12/31,0.340621,0.381502
300717,2018/12/31,0.09666,0.532401
300469,2018/12/31,0.649625,0.004789
300227,2018/12/31,0.332606,0.48046
300475,2018/12/31,0.154613,0.030717
300612,2018/12/31,0.162603,1.102949
300539,2018/12/31,0.574593,0.014533
300517,2018/12/31,0.477555,0.065603
300553,2018/12/31,0.109804,0.13828
300074,2018/12/31,0.217521,-0.106281
300062,2018/12/31,0.626302,0.065486
300257,2018/12/31,0.537148,0.042609
300622,2018/12/31,0.140016,0.482149
300314,2018/12/31,0.105136,0.768076
300535,2018/12/31,0.09254,-0.011544
300339,2018/12/31,0.268841,0.160943
300479,2018/12/31,0.288876,0.021464
300705,2018/12/31,0.238602,0.408585
300181,2018/12/31,0.343694,0.112757
300721,2018/12/31,0.333023,0.295225
300552,2018/12/31,0.391361,-0.058277
300038,2018/12/31,0.209833,0.040645
300528,2018/12/31,0.429462,-0.125966
300474,2018/12/31,0.082133,0.141844
300120,2018/12/31,0.30317,0.12882
300149,2018/12/31,0.341487,0.360029
300756,2018/12/31,0.426885,
300504,2018/12/31,0.404806,0.132176
300669,2018/12/31,0.104843,0.450275
300210,2018/12/31,0.464719,-0.059863
300454,2018/12/31,0.330252,
300097,2018/12/31,0.251203,0.07572
300264,2018/12/31,0.313659,-0.275939
300440,2018/12/31,0.357579,-0.018363
300757,2018/12/31,0.639249,
300697,2018/12/31,0.353988,0.079552
300441,2018/12/31,0.386636,0.286636
300371,2018/12/31,0.123666,1.05299
300177,2018/12/31,0.243108,0.037015
