Stkcd,Reptdt,Indcd,Code,Date
300283,2018/12/31,C38,300283,2018/12/31
300063,2018/12/31,L72,300063,2018/12/31
300660,2018/12/31,C38,300660,2018/12/31
300581,2018/12/31,C39,300581,2018/12/31
300664,2018/12/31,N77,300664,2018/12/31
300126,2018/12/31,C34,300126,2018/12/31
300231,2018/12/31,I65,300231,2018/12/31
300141,2018/12/31,C38,300141,2018/12/31
300075,2018/12/31,I65,300075,2018/12/31
300405,2018/12/31,C26,300405,2018/12/31
300399,2018/12/31,I65,300399,2018/12/31
300576,2018/12/31,C26,300576,2018/12/31
300707,2018/12/31,C35,300707,2018/12/31
300656,2018/12/31,C39,300656,2018/12/31
300633,2018/12/31,C35,300633,2018/12/31
300642,2018/12/31,C27,300642,2018/12/31
300674,2018/12/31,I65,300674,2018/12/31
300625,2018/12/31,C38,300625,2018/12/31
300202,2018/12/31,C34,300202,2018/12/31
300477,2018/12/31,C38,300477,2018/12/31
300158,2018/12/31,C27,300158,2018/12/31
300099,2018/12/31,C35,300099,2018/12/31
300031,2018/12/31,I64,300031,2018/12/31
300377,2018/12/31,I65,300377,2018/12/31
300698,2018/12/31,C39,300698,2018/12/31
300543,2018/12/31,C39,300543,2018/12/31
300537,2018/12/31,C26,300537,2018/12/31
300267,2018/12/31,C27,300267,2018/12/31
300136,2018/12/31,C39,300136,2018/12/31
300265,2018/12/31,C38,300265,2018/12/31
300566,2018/12/31,C39,300566,2018/12/31
300442,2018/12/31,C35,300442,2018/12/31
300360,2018/12/31,C40,300360,2018/12/31
300706,2018/12/31,C41,300706,2018/12/31
300302,2018/12/31,I65,300302,2018/12/31
300483,2018/12/31,C41,300483,2018/12/31
300473,2018/12/31,C34,300473,2018/12/31
300514,2018/12/31,C39,300514,2018/12/31
300291,2018/12/31,R86,300291,2018/12/31
300046,2018/12/31,C39,300046,2018/12/31
300338,2018/12/31,C40,300338,2018/12/31
300006,2018/12/31,C27,300006,2018/12/31
300606,2018/12/31,C30,300606,2018/12/31
300710,2018/12/31,C39,300710,2018/12/31
300605,2018/12/31,I65,300605,2018/12/31
300337,2018/12/31,C32,300337,2018/12/31
300050,2018/12/31,I65,300050,2018/12/31
300713,2018/12/31,C38,300713,2018/12/31
300369,2018/12/31,I65,300369,2018/12/31
300709,2018/12/31,C39,300709,2018/12/31
300290,2018/12/31,I65,300290,2018/12/31
300108,2018/12/31,C27,300108,2018/12/31
300745,2018/12/31,C36,300745,2018/12/31
300672,2018/12/31,C39,300672,2018/12/31
300513,2018/12/31,I65,300513,2018/12/31
300355,2018/12/31,N77,300355,2018/12/31
300693,2018/12/31,C38,300693,2018/12/31
300654,2018/12/31,R85,300654,2018/12/31
300597,2018/12/31,I65,300597,2018/12/31
300530,2018/12/31,C26,300530,2018/12/31
300209,2018/12/31,I65,300209,2018/12/31
300363,2018/12/31,C27,300363,2018/12/31
300165,2018/12/31,C40,300165,2018/12/31
300735,2018/12/31,C39,300735,2018/12/31
300603,2018/12/31,I65,300603,2018/12/31
300511,2018/12/31,A01,300511,2018/12/31
300464,2018/12/31,C33,300464,2018/12/31
300449,2018/12/31,C39,300449,2018/12/31
300663,2018/12/31,I65,300663,2018/12/31
300427,2018/12/31,C38,300427,2018/12/31
300293,2018/12/31,C35,300293,2018/12/31
300335,2018/12/31,D44,300335,2018/12/31
300058,2018/12/31,L72,300058,2018/12/31
300185,2018/12/31,C34,300185,2018/12/31
300647,2018/12/31,C39,300647,2018/12/31
300208,2018/12/31,C38,300208,2018/12/31
300013,2018/12/31,G59,300013,2018/12/31
300384,2018/12/31,M74,300384,2018/12/31
300252,2018/12/31,C38,300252,2018/12/31
300043,2018/12/31,I64,300043,2018/12/31
300621,2018/12/31,E50,300621,2018/12/31
300694,2018/12/31,C34,300694,2018/12/31
300599,2018/12/31,C29,300599,2018/12/31
300527,2018/12/31,C35,300527,2018/12/31
300287,2018/12/31,I65,300287,2018/12/31
300134,2018/12/31,C39,300134,2018/12/31
300687,2018/12/31,I65,300687,2018/12/31
300661,2018/12/31,C39,300661,2018/12/31
300438,2018/12/31,C38,300438,2018/12/31
300750,2018/12/31,C38,300750,2018/12/31
300680,2018/12/31,C36,300680,2018/12/31
300225,2018/12/31,C26,300225,2018/12/31
300381,2018/12/31,C14,300381,2018/12/31
300306,2018/12/31,C40,300306,2018/12/31
300711,2018/12/31,C39,300711,2018/12/31
300173,2018/12/31,C35,300173,2018/12/31
300199,2018/12/31,C27,300199,2018/12/31
300676,2018/12/31,M74,300676,2018/12/31
300195,2018/12/31,C35,300195,2018/12/31
300424,2018/12/31,C37,300424,2018/12/31
300171,2018/12/31,C35,300171,2018/12/31
300178,2018/12/31,L72,300178,2018/12/31
300310,2018/12/31,I63,300310,2018/12/31
300109,2018/12/31,C26,300109,2018/12/31
300373,2018/12/31,C39,300373,2018/12/31
300270,2018/12/31,C39,300270,2018/12/31
300137,2018/12/31,C40,300137,2018/12/31
300382,2018/12/31,C35,300382,2018/12/31
300618,2018/12/31,C32,300618,2018/12/31
300155,2018/12/31,C39,300155,2018/12/31
300305,2018/12/31,C29,300305,2018/12/31
300641,2018/12/31,C26,300641,2018/12/31
300040,2018/12/31,C38,300040,2018/12/31
300489,2018/12/31,C32,300489,2018/12/31
300100,2018/12/31,C36,300100,2018/12/31
300493,2018/12/31,I65,300493,2018/12/31
300488,2018/12/31,C33,300488,2018/12/31
300549,2018/12/31,C35,300549,2018/12/31
300352,2018/12/31,I65,300352,2018/12/31
300246,2018/12/31,C35,300246,2018/12/31
300666,2018/12/31,C39,300666,2018/12/31
300168,2018/12/31,I65,300168,2018/12/31
300397,2018/12/31,C39,300397,2018/12/31
300292,2018/12/31,I65,300292,2018/12/31
300048,2018/12/31,C38,300048,2018/12/31
300307,2018/12/31,C35,300307,2018/12/31
300004,2018/12/31,C34,300004,2018/12/31
300219,2018/12/31,C39,300219,2018/12/31
300465,2018/12/31,I65,300465,2018/12/31
300482,2018/12/31,C27,300482,2018/12/31
300049,2018/12/31,C27,300049,2018/12/31
300737,2018/12/31,C30,300737,2018/12/31
300516,2018/12/31,C39,300516,2018/12/31
300111,2018/12/31,C39,300111,2018/12/31
300230,2018/12/31,C29,300230,2018/12/31
300370,2018/12/31,C40,300370,2018/12/31
300451,2018/12/31,I65,300451,2018/12/31
300192,2018/12/31,C26,300192,2018/12/31
300015,2018/12/31,Q83,300015,2018/12/31
300684,2018/12/31,C26,300684,2018/12/31
300030,2018/12/31,C35,300030,2018/12/31
300417,2018/12/31,C40,300417,2018/12/31
300268,2018/12/31,C13,300268,2018/12/31
300344,2018/12/31,C30,300344,2018/12/31
300222,2018/12/31,C38,300222,2018/12/31
300010,2018/12/31,I65,300010,2018/12/31
300499,2018/12/31,C38,300499,2018/12/31
300679,2018/12/31,C39,300679,2018/12/31
300496,2018/12/31,I65,300496,2018/12/31
300323,2018/12/31,C39,300323,2018/12/31
300462,2018/12/31,C35,300462,2018/12/31
300238,2018/12/31,C35,300238,2018/12/31
300143,2018/12/31,C27,300143,2018/12/31
300113,2018/12/31,I64,300113,2018/12/31
300407,2018/12/31,C38,300407,2018/12/31
300012,2018/12/31,M74,300012,2018/12/31
300217,2018/12/31,C38,300217,2018/12/31
300409,2018/12/31,C30,300409,2018/12/31
300175,2018/12/31,C13,300175,2018/12/31
300069,2018/12/31,C38,300069,2018/12/31
300444,2018/12/31,C38,300444,2018/12/31
300696,2018/12/31,C37,300696,2018/12/31
300518,2018/12/31,I65,300518,2018/12/31
300160,2018/12/31,C30,300160,2018/12/31
300686,2018/12/31,C39,300686,2018/12/31
300604,2018/12/31,C35,300604,2018/12/31
300509,2018/12/31,C35,300509,2018/12/31
300340,2018/12/31,C39,300340,2018/12/31
300002,2018/12/31,I65,300002,2018/12/31
300432,2018/12/31,C36,300432,2018/12/31
300743,2018/12/31,C39,300743,2018/12/31
300561,2018/12/31,I65,300561,2018/12/31
300359,2018/12/31,I65,300359,2018/12/31
300366,2018/12/31,I65,300366,2018/12/31
300236,2018/12/31,C26,300236,2018/12/31
300486,2018/12/31,C35,300486,2018/12/31
300353,2018/12/31,C39,300353,2018/12/31
300315,2018/12/31,I64,300315,2018/12/31
300118,2018/12/31,C39,300118,2018/12/31
300191,2018/12/31,B11,300191,2018/12/31
300153,2018/12/31,C38,300153,2018/12/31
300644,2018/12/31,C29,300644,2018/12/31
300317,2018/12/31,C38,300317,2018/12/31
300151,2018/12/31,C35,300151,2018/12/31
300731,2018/12/31,C29,300731,2018/12/31
300571,2018/12/31,I64,300571,2018/12/31
300237,2018/12/31,E48,300237,2018/12/31
300232,2018/12/31,C39,300232,2018/12/31
300740,2018/12/31,C26,300740,2018/12/31
300234,2018/12/31,C30,300234,2018/12/31
300720,2018/12/31,C40,300720,2018/12/31
300133,2018/12/31,R86,300133,2018/12/31
300221,2018/12/31,C29,300221,2018/12/31
300198,2018/12/31,C29,300198,2018/12/31
300550,2018/12/31,I65,300550,2018/12/31
300688,2018/12/31,L72,300688,2018/12/31
300410,2018/12/31,C35,300410,2018/12/31
300055,2018/12/31,E48,300055,2018/12/31
300459,2018/12/31,C26,300459,2018/12/31
300084,2018/12/31,B11,300084,2018/12/31
300466,2018/12/31,C40,300466,2018/12/31
300152,2018/12/31,N77,300152,2018/12/31
300506,2018/12/31,E50,300506,2018/12/31
300273,2018/12/31,C35,300273,2018/12/31
300463,2018/12/31,C27,300463,2018/12/31
300733,2018/12/31,C36,300733,2018/12/31
300551,2018/12/31,C35,300551,2018/12/31
300468,2018/12/31,I65,300468,2018/12/31
300300,2018/12/31,I65,300300,2018/12/31
300166,2018/12/31,I65,300166,2018/12/31
300555,2018/12/31,C39,300555,2018/12/31
300578,2018/12/31,I65,300578,2018/12/31
300061,2018/12/31,C41,300061,2018/12/31
300350,2018/12/31,I65,300350,2018/12/31
300523,2018/12/31,I65,300523,2018/12/31
300182,2018/12/31,R86,300182,2018/12/31
300526,2018/12/31,C35,300526,2018/12/31
300512,2018/12/31,C34,300512,2018/12/31
300347,2018/12/31,Q83,300347,2018/12/31
300331,2018/12/31,C39,300331,2018/12/31
300005,2018/12/31,C18,300005,2018/12/31
300241,2018/12/31,C39,300241,2018/12/31
300187,2018/12/31,N77,300187,2018/12/31
300142,2018/12/31,C27,300142,2018/12/31
300088,2018/12/31,C39,300088,2018/12/31
300130,2018/12/31,C35,300130,2018/12/31
300280,2018/12/31,C34,300280,2018/12/31
300433,2018/12/31,C39,300433,2018/12/31
300364,2018/12/31,R85,300364,2018/12/31
300313,2018/12/31,L72,300313,2018/12/31
300275,2018/12/31,I65,300275,2018/12/31
300203,2018/12/31,C40,300203,2018/12/31
300758,2018/12/31,C26,300758,2018/12/31
300077,2018/12/31,C39,300077,2018/12/31
300104,2018/12/31,I64,300104,2018/12/31
300601,2018/12/31,C27,300601,2018/12/31
300388,2018/12/31,N77,300388,2018/12/31
300422,2018/12/31,N77,300422,2018/12/31
300189,2018/12/31,A01,300189,2018/12/31
300402,2018/12/31,C35,300402,2018/12/31
300216,2018/12/31,C35,300216,2018/12/31
300253,2018/12/31,I65,300253,2018/12/31
300325,2018/12/31,C29,300325,2018/12/31
300404,2018/12/31,M73,300404,2018/12/31
300351,2018/12/31,C39,300351,2018/12/31
300022,2018/12/31,F52,300022,2018/12/31
300226,2018/12/31,I64,300226,2018/12/31
300254,2018/12/31,C27,300254,2018/12/31
300095,2018/12/31,C35,300095,2018/12/31
300035,2018/12/31,C35,300035,2018/12/31
300180,2018/12/31,C29,300180,2018/12/31
300311,2018/12/31,I65,300311,2018/12/31
300460,2018/12/31,C39,300460,2018/12/31
300467,2018/12/31,I64,300467,2018/12/31
300434,2018/12/31,C27,300434,2018/12/31
300461,2018/12/31,C35,300461,2018/12/31
300053,2018/12/31,C39,300053,2018/12/31
300343,2018/12/31,I64,300343,2018/12/31
300269,2018/12/31,L72,300269,2018/12/31
300001,2018/12/31,C38,300001,2018/12/31
300324,2018/12/31,I65,300324,2018/12/31
300128,2018/12/31,C39,300128,2018/12/31
300071,2018/12/31,L72,300071,2018/12/31
300027,2018/12/31,R86,300027,2018/12/31
300431,2018/12/31,I64,300431,2018/12/31
300197,2018/12/31,N77,300197,2018/12/31
300392,2018/12/31,I64,300392,2018/12/31
300014,2018/12/31,C38,300014,2018/12/31
300677,2018/12/31,C29,300677,2018/12/31
300312,2018/12/31,I65,300312,2018/12/31
300086,2018/12/31,C27,300086,2018/12/31
300297,2018/12/31,I65,300297,2018/12/31
300271,2018/12/31,I65,300271,2018/12/31
300478,2018/12/31,C29,300478,2018/12/31
300497,2018/12/31,C27,300497,2018/12/31
300334,2018/12/31,C35,300334,2018/12/31
300413,2018/12/31,R87,300413,2018/12/31
300082,2018/12/31,C26,300082,2018/12/31
300123,2018/12/31,C37,300123,2018/12/31
300247,2018/12/31,C38,300247,2018/12/31
300028,2018/12/31,C39,300028,2018/12/31
300266,2018/12/31,N77,300266,2018/12/31
300411,2018/12/31,C34,300411,2018/12/31
300362,2018/12/31,C34,300362,2018/12/31
300426,2018/12/31,R86,300426,2018/12/31
300156,2018/12/31,C35,300156,2018/12/31
300147,2018/12/31,C27,300147,2018/12/31
300116,2018/12/31,C38,300116,2018/12/31
300090,2018/12/31,C34,300090,2018/12/31
300163,2018/12/31,C41,300163,2018/12/31
300135,2018/12/31,C26,300135,2018/12/31
300742,2018/12/31,C36,300742,2018/12/31
300089,2018/12/31,C30,300089,2018/12/31
300093,2018/12/31,C30,300093,2018/12/31
